date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-24,8,3,0.0,6.3,2,2,0,07:12 AM,07:21 PM,06:40 AM,07:02 PM,3,2,5,2,21,87,89,12.8,1017,8,9,340,14
2020-03-25,6,3,0.0,6.3,2,2,3,07:35 AM,08:19 PM,06:39 AM,07:03 PM,1,1,4,1,20,87,80,0.0,1021,6,10,86,14
2020-03-26,12,2,0.0,11.6,3,3,11,07:58 AM,09:18 PM,06:37 AM,07:04 PM,0,4,7,4,20,33,68,0.0,1015,12,10,98,14
2020-03-27,14,5,0.0,11.6,4,4,18,08:23 AM,10:18 PM,06:35 AM,07:05 PM,3,8,10,8,22,32,64,0.3,1011,14,9,329,14
2020-03-28,11,5,0.0,9.0,2,2,25,08:51 AM,11:19 PM,06:34 AM,07:07 PM,2,7,8,7,12,59,68,3.3,1021,11,9,151,8
2020-03-29,7,2,0.0,6.4,2,2,32,09:23 AM,No moonset,06:32 AM,07:08 PM,6,4,7,4,29,100,94,10.2,1017,7,7,103,18
2020-03-30,10,4,0.0,6.4,2,2,40,10:00 AM,12:20 AM,06:30 AM,07:09 PM,5,4,7,4,23,89,89,0.2,1012,10,10,35,16
2020-03-31,5,1,0.6,9.0,1,1,44,10:45 AM,01:21 AM,06:28 AM,07:10 PM,-1,-1,3,-1,21,68,76,0.9,1016,5,8,34,15
2020-04-01,5,0,0.1,6.4,1,1,56,11:38 AM,02:19 AM,06:27 AM,07:11 PM,-0,-0,4,-0,24,92,76,0.5,1009,5,9,23,18
2020-04-02,6,1,0.0,6.4,2,2,64,12:39 PM,03:12 AM,06:25 AM,07:12 PM,3,1,5,1,36,100,84,5.3,1000,6,8,332,24
2020-04-03,8,6,0.0,6.5,2,2,71,01:49 PM,04:00 AM,06:23 AM,07:13 PM,5,3,7,3,50,100,89,30.1,1001,8,8,25,32
2020-04-04,7,3,0.0,7.7,2,2,79,03:02 PM,04:42 AM,06:22 AM,07:14 PM,3,2,5,2,28,80,85,2.7,1015,7,7,27,19
2020-04-05,10,2,0.0,7.8,2,2,87,04:18 PM,05:19 AM,06:20 AM,07:15 PM,3,5,6,5,12,83,81,0.0,1018,10,10,205,9
2020-04-06,14,7,0.0,11.6,4,4,94,05:36 PM,05:52 AM,06:18 AM,07:17 PM,2,8,10,8,18,25,62,0.0,1015,14,10,311,11
2020-04-07,14,7,0.0,11.6,4,4,100,06:54 PM,06:23 AM,06:17 AM,07:18 PM,1,8,10,8,21,41,54,0.0,1011,14,10,281,13
2020-04-08,11,7,0.0,6.5,2,2,100,08:11 PM,06:54 AM,06:15 AM,07:19 PM,5,6,8,6,14,83,81,2.6,1002,11,8,23,9
2020-04-09,10,5,0.0,9.1,2,2,83,09:29 PM,07:26 AM,06:14 AM,07:20 PM,4,4,7,4,34,49,80,3.5,993,10,9,198,22
2020-04-10,9,3,0.0,7.8,2,2,76,10:44 PM,08:01 AM,06:12 AM,07:21 PM,-1,2,6,2,32,68,62,1.6,991,9,9,270,23
2020-04-11,9,2,0.6,11.6,3,3,68,11:56 PM,08:41 AM,06:10 AM,07:22 PM,-3,2,6,2,29,16,55,0.8,1010,9,9,289,20
2020-04-12,11,2,0.0,10.3,2,2,61,No moonrise,09:26 AM,06:09 AM,07:23 PM,1,6,8,6,21,34,63,0.0,1022,11,10,189,14
2020-04-13,14,8,0.0,6.6,3,3,53,01:01 AM,10:17 AM,06:07 AM,07:24 PM,11,10,13,10,63,85,89,11.6,1011,14,9,179,37
2020-04-14,12,7,0.0,11.6,4,4,46,01:58 AM,11:14 AM,06:06 AM,07:25 PM,2,7,9,7,18,27,64,0.1,1016,12,10,257,13
2020-04-15,9,4,0.0,9.1,2,2,38,02:46 AM,12:13 PM,06:04 AM,07:26 PM,-1,5,7,5,15,58,57,2.4,1013,9,9,298,11
2020-04-16,8,3,0.0,9.1,2,2,30,03:26 AM,01:15 PM,06:03 AM,07:28 PM,-4,2,5,2,21,37,54,0.2,1016,8,10,301,14
2020-04-17,9,0,0.0,10.4,3,3,23,03:59 AM,02:15 PM,06:01 AM,07:29 PM,-4,1,5,1,27,40,54,0.1,1021,9,10,249,19
2020-04-18,5,-2,0.0,8.3,1,1,15,04:28 AM,03:16 PM,06:00 AM,07:30 PM,3,-0,3,-0,20,86,94,18.8,1008,5,9,23,14
2020-04-19,12,1,0.0,13.7,3,3,8,04:53 AM,04:15 PM,05:58 AM,07:31 PM,2,4,7,4,29,24,68,0.0,1010,12,10,229,20
2020-04-20,10,4,0.0,11.0,2,2,0,05:17 AM,05:14 PM,05:57 AM,07:32 PM,1,5,7,5,16,78,67,0.0,1005,10,10,41,11
2020-04-21,10,4,0.0,11.0,2,2,0,05:40 AM,06:12 PM,05:55 AM,07:33 PM,1,3,7,3,32,48,71,4.9,1002,10,10,189,22
2020-04-22,8,-0,0.0,13.8,3,3,0,06:03 AM,07:12 PM,05:54 AM,07:34 PM,-6,-1,4,-1,34,17,50,0.0,1007,8,10,274,24
